Date,Close,High,Low,Open,Volume
1993-08-11,1706.699951171875,1706.699951171875,1706.699951171875,1706.699951171875,0
1993-08-12,1716.4000244140625,1716.4000244140625,1716.4000244140625,1716.4000244140625,0
1993-08-13,1720.5999755859375,1720.5999755859375,1720.5999755859375,1720.5999755859375,0
1993-08-16,1726.9000244140625,1726.9000244140625,1726.9000244140625,1726.9000244140625,0
1993-08-17,1731.199951171875,1731.199951171875,1731.199951171875,1731.199951171875,0
1993-08-18,1748.9000244140625,1748.9000244140625,1748.9000244140625,1748.9000244140625,0
1993-08-19,1760.699951171875,1760.699951171875,1760.699951171875,1760.699951171875,0
1993-08-20,1760.0,1760.0,1760.0,1760.0,0
1993-08-23,1760.0,1760.0,1760.0,1760.0,0
1993-08-24,1763.800048828125,1763.800048828125,1763.800048828125,1763.800048828125,0
1993-08-25,1771.5999755859375,1771.5999755859375,1771.5999755859375,1771.5999755859375,0
1993-08-26,1777.699951171875,1777.699951171875,1777.699951171875,1777.699951171875,0
1993-08-27,1783.5999755859375,1783.5999755859375,1783.5999755859375,1783.5999755859375,0
1993-08-30,1783.5999755859375,1783.5999755859375,1783.5999755859375,1783.5999755859375,0
1993-08-31,1783.5999755859375,1783.5999755859375,1783.5999755859375,1783.5999755859375,0
1993-09-01,1778.9000244140625,1778.9000244140625,1778.9000244140625,1778.9000244140625,0
1993-09-02,1779.800048828125,1779.800048828125,1779.800048828125,1779.800048828125,0
1993-09-03,1780.300048828125,1780.300048828125,1780.300048828125,1780.300048828125,0
1993-09-06,1785.800048828125,1785.800048828125,1785.800048828125,1785.800048828125,0
1993-09-07,1786.199951171875,1786.199951171875,1786.199951171875,1786.199951171875,0
1993-09-08,1783.5,1783.5,1783.5,1783.5,0
1993-09-09,1784.5,1784.5,1784.5,1784.5,0
1993-09-10,1786.300048828125,1786.300048828125,1786.300048828125,1786.300048828125,0
1993-09-13,1783.9000244140625,1783.9000244140625,1783.9000244140625,1783.9000244140625,0
1993-09-14,1778.9000244140625,1778.9000244140625,1778.9000244140625,1778.9000244140625,0
1993-09-15,1771.800048828125,1771.800048828125,1771.800048828125,1771.800048828125,0
1993-09-16,1769.0,1769.0,1769.0,1769.0,0
1993-09-17,1766.699951171875,1766.699951171875,1766.699951171875,1766.699951171875,0
1993-09-20,1766.199951171875,1766.199951171875,1766.199951171875,1766.199951171875,0
1993-09-21,1762.800048828125,1762.800048828125,1762.800048828125,1762.800048828125,0
1993-09-22,1759.0,1759.0,1759.0,1759.0,0
1993-09-23,1762.5,1762.5,1762.5,1762.5,0
1993-09-24,1761.800048828125,1761.800048828125,1761.800048828125,1761.800048828125,0
1993-09-27,1763.800048828125,1763.800048828125,1763.800048828125,1763.800048828125,0
1993-09-28,1766.5,1766.5,1766.5,1766.5,0
1993-09-29,1766.4000244140625,1766.4000244140625,1766.4000244140625,1766.4000244140625,0
1993-09-30,1768.0999755859375,1768.0999755859375,1768.0999755859375,1768.0999755859375,0
1993-10-01,1769.300048828125,1769.300048828125,1769.300048828125,1769.300048828125,0
1993-10-04,1770.699951171875,1770.699951171875,1770.699951171875,1770.699951171875,0
1993-10-05,1776.199951171875,1776.199951171875,1776.199951171875,1776.199951171875,0
1993-10-06,1779.5,1779.5,1779.5,1779.5,0
1993-10-07,1780.5999755859375,1780.5999755859375,1780.5999755859375,1780.5999755859375,0
1993-10-08,1782.4000244140625,1782.4000244140625,1782.4000244140625,1782.4000244140625,0
1993-10-11,1786.800048828125,1786.800048828125,1786.800048828125,1786.800048828125,0
1993-10-12,1784.4000244140625,1784.4000244140625,1784.4000244140625,1784.4000244140625,0
1993-10-13,1783.4000244140625,1783.4000244140625,1783.4000244140625,1783.4000244140625,0
1993-10-14,1783.0,1783.0,1783.0,1783.0,0
1993-10-15,1788.0999755859375,1788.0999755859375,1788.0999755859375,1788.0999755859375,0
1993-10-18,1791.800048828125,1791.800048828125,1791.800048828125,1791.800048828125,0
1993-10-19,1792.0999755859375,1792.0999755859375,1792.0999755859375,1792.0999755859375,0
1993-10-20,1797.0,1797.0,1797.0,1797.0,0
1993-10-21,1799.800048828125,1799.800048828125,1799.800048828125,1799.800048828125,0
1993-10-22,1804.5999755859375,1804.5999755859375,1804.5999755859375,1804.5999755859375,0
1993-10-25,1804.199951171875,1804.199951171875,1804.199951171875,1804.199951171875,0
1993-10-26,1804.5999755859375,1804.5999755859375,1804.5999755859375,1804.5999755859375,0
1993-10-27,1804.300048828125,1804.300048828125,1804.300048828125,1804.300048828125,0
1993-10-28,1803.9000244140625,1803.9000244140625,1803.9000244140625,1803.9000244140625,0
1993-10-29,1805.699951171875,1805.699951171875,1805.699951171875,1805.699951171875,0
1993-11-01,1803.300048828125,1803.300048828125,1803.300048828125,1803.300048828125,0
1993-11-02,1805.0999755859375,1805.0999755859375,1805.0999755859375,1805.0999755859375,0
1993-11-03,1804.800048828125,1804.800048828125,1804.800048828125,1804.800048828125,0
1993-11-04,1799.5,1799.5,1799.5,1799.5,0
1993-11-05,1784.699951171875,1784.699951171875,1784.699951171875,1784.699951171875,0
1993-11-08,1777.4000244140625,1777.4000244140625,1777.4000244140625,1777.4000244140625,0
1993-11-09,1773.699951171875,1773.699951171875,1773.699951171875,1773.699951171875,0
1993-11-10,1771.800048828125,1771.800048828125,1771.800048828125,1771.800048828125,0
1993-11-11,1771.5,1771.5,1771.5,1771.5,0
1993-11-12,1767.0999755859375,1767.0999755859375,1767.0999755859375,1767.0999755859375,0
1993-11-15,1762.9000244140625,1762.9000244140625,1762.9000244140625,1762.9000244140625,0
1993-11-16,1760.0,1760.0,1760.0,1760.0,0
1993-11-17,1759.699951171875,1759.699951171875,1759.699951171875,1759.699951171875,0
1993-11-18,1757.300048828125,1757.300048828125,1757.300048828125,1757.300048828125,0
1993-11-19,1753.5,1753.5,1753.5,1753.5,0
1993-11-22,1745.5,1745.5,1745.5,1745.5,0
1993-11-23,1741.4000244140625,1741.4000244140625,1741.4000244140625,1741.4000244140625,0
1993-11-24,1735.699951171875,1735.699951171875,1735.699951171875,1735.699951171875,0
1993-11-25,1735.199951171875,1735.199951171875,1735.199951171875,1735.199951171875,0
1993-11-26,1734.9000244140625,1734.9000244140625,1734.9000244140625,1734.9000244140625,0
1993-11-29,1737.5999755859375,1737.5999755859375,1737.5999755859375,1737.5999755859375,0
1993-11-30,1742.5999755859375,1742.5999755859375,1742.5999755859375,1742.5999755859375,0
1993-12-01,1763.199951171875,1763.199951171875,1763.199951171875,1763.199951171875,0
1993-12-02,1768.199951171875,1768.199951171875,1768.199951171875,1768.199951171875,0
1993-12-03,1769.9000244140625,1769.9000244140625,1769.9000244140625,1769.9000244140625,0
1993-12-06,1772.5999755859375,1772.5999755859375,1772.5999755859375,1772.5999755859375,0
1993-12-07,1772.0,1772.0,1772.0,1772.0,0
1993-12-08,1772.699951171875,1772.699951171875,1772.699951171875,1772.699951171875,0
1993-12-09,1775.4000244140625,1775.4000244140625,1775.4000244140625,1775.4000244140625,0
1993-12-10,1777.0,1777.0,1777.0,1777.0,0
1993-12-13,1779.0999755859375,1779.0999755859375,1779.0999755859375,1779.0999755859375,0
1993-12-14,1779.0999755859375,1779.0999755859375,1779.0999755859375,1779.0999755859375,0
1993-12-15,1782.5,1782.5,1782.5,1782.5,0
1993-12-16,1791.800048828125,1791.800048828125,1791.800048828125,1791.800048828125,0
1993-12-17,1804.300048828125,1804.300048828125,1804.300048828125,1804.300048828125,0
1993-12-20,1812.5,1812.5,1812.5,1812.5,0
1993-12-21,1815.0999755859375,1815.0999755859375,1815.0999755859375,1815.0999755859375,0
1993-12-22,1821.800048828125,1821.800048828125,1821.800048828125,1821.800048828125,0
1993-12-23,1837.800048828125,1837.800048828125,1837.800048828125,1837.800048828125,0
1993-12-24,1847.199951171875,1847.199951171875,1847.199951171875,1847.199951171875,0
1993-12-27,1847.199951171875,1847.199951171875,1847.199951171875,1847.199951171875,0
1993-12-28,1847.199951171875,1847.199951171875,1847.199951171875,1847.199951171875,0
1993-12-29,1859.0999755859375,1859.0999755859375,1859.0999755859375,1859.0999755859375,0
1993-12-30,1864.9000244140625,1864.9000244140625,1864.9000244140625,1864.9000244140625,0
1993-12-31,1868.699951171875,1868.699951171875,1868.699951171875,1868.699951171875,0
1994-01-03,1868.699951171875,1868.699951171875,1868.699951171875,1868.699951171875,0
1994-01-04,1874.699951171875,1874.699951171875,1874.699951171875,1874.699951171875,0
1994-01-05,1888.0,1888.0,1888.0,1888.0,0
1994-01-06,1897.0,1897.0,1897.0,1897.0,0
1994-01-07,1916.9000244140625,1916.9000244140625,1916.9000244140625,1916.9000244140625,0
1994-01-10,1930.800048828125,1930.800048828125,1930.800048828125,1930.800048828125,0
1994-01-11,1935.5999755859375,1935.5999755859375,1935.5999755859375,1935.5999755859375,0
1994-01-12,1930.5999755859375,1930.5999755859375,1930.5999755859375,1930.5999755859375,0
1994-01-13,1929.699951171875,1929.699951171875,1929.699951171875,1929.699951171875,0
1994-01-14,1940.699951171875,1940.699951171875,1940.699951171875,1940.699951171875,0
1994-01-17,1954.199951171875,1954.199951171875,1954.199951171875,1954.199951171875,0
1994-01-18,1979.0,1979.0,1979.0,1979.0,0
1994-01-19,2014.199951171875,2014.199951171875,2014.199951171875,2014.199951171875,0
1994-01-20,2015.800048828125,2015.800048828125,2015.800048828125,2015.800048828125,0
1994-01-21,2023.699951171875,2023.699951171875,2023.699951171875,2023.699951171875,0
1994-01-24,2035.5,2035.5,2035.5,2035.5,0
1994-01-25,2035.5,2035.5,2035.5,2035.5,0
1994-01-26,2033.5,2033.5,2033.5,2033.5,0
1994-01-27,2028.199951171875,2028.199951171875,2028.199951171875,2028.199951171875,0
1994-01-28,2032.5999755859375,2032.5999755859375,2032.5999755859375,2032.5999755859375,0
1994-01-31,2050.5,2050.5,2050.5,2050.5,0
1994-02-01,2069.0,2069.0,2069.0,2069.0,0
1994-02-02,2082.10009765625,2082.10009765625,2082.10009765625,2082.10009765625,0
1994-02-03,2091.10009765625,2091.10009765625,2091.10009765625,2091.10009765625,0
1994-02-04,2095.0,2095.0,2095.0,2095.0,0
1994-02-07,2055.10009765625,2055.10009765625,2055.10009765625,2055.10009765625,0
1994-02-08,2081.300048828125,2081.300048828125,2081.300048828125,2081.300048828125,0
1994-02-09,2081.60009765625,2081.60009765625,2081.60009765625,2081.60009765625,0
1994-02-10,2082.5,2082.5,2082.5,2082.5,0
1994-02-11,2068.89990234375,2068.89990234375,2068.89990234375,2068.89990234375,0
1994-02-14,2064.0,2064.0,2064.0,2064.0,0
1994-02-15,2068.800048828125,2068.800048828125,2068.800048828125,2068.800048828125,0
1994-02-16,2076.10009765625,2076.10009765625,2076.10009765625,2076.10009765625,0
1994-02-17,2080.199951171875,2080.199951171875,2080.199951171875,2080.199951171875,0
1994-02-18,2078.39990234375,2078.39990234375,2078.39990234375,2078.39990234375,0
1994-02-21,2067.5,2067.5,2067.5,2067.5,0
1994-02-22,2063.39990234375,2063.39990234375,2063.39990234375,2063.39990234375,0
1994-02-23,2064.199951171875,2064.199951171875,2064.199951171875,2064.199951171875,0
1994-02-24,2046.800048828125,2046.800048828125,2046.800048828125,2046.800048828125,0
1994-02-25,2039.300048828125,2039.300048828125,2039.300048828125,2039.300048828125,0
1994-02-28,2044.0,2044.0,2044.0,2044.0,0
1994-03-01,2038.800048828125,2038.800048828125,2038.800048828125,2038.800048828125,0
1994-03-02,2021.9000244140625,2021.9000244140625,2021.9000244140625,2021.9000244140625,0
1994-03-03,2020.9000244140625,2020.9000244140625,2020.9000244140625,2020.9000244140625,0
1994-03-04,2034.9000244140625,2034.9000244140625,2034.9000244140625,2034.9000244140625,0
1994-03-07,2028.199951171875,2028.199951171875,2028.199951171875,2028.199951171875,0
1994-03-08,2026.5999755859375,2026.5999755859375,2026.5999755859375,2026.5999755859375,0
1994-03-09,2022.4000244140625,2022.4000244140625,2022.4000244140625,2022.4000244140625,0
1994-03-10,2019.5,2019.5,2019.5,2019.5,0
1994-03-11,2021.199951171875,2021.199951171875,2021.199951171875,2021.199951171875,0
1994-03-14,2011.699951171875,2011.699951171875,2011.699951171875,2011.699951171875,0
1994-03-15,2012.0,2012.0,2012.0,2012.0,0
1994-03-16,2009.699951171875,2009.699951171875,2009.699951171875,2009.699951171875,0
1994-03-17,2009.0,2009.0,2009.0,2009.0,0
1994-03-18,2001.5,2001.5,2001.5,2001.5,0
1994-03-21,1995.0,1995.0,1995.0,1995.0,0
1994-03-22,1988.800048828125,1988.800048828125,1988.800048828125,1988.800048828125,0
1994-03-23,1976.0,1976.0,1976.0,1976.0,0
1994-03-24,1959.4000244140625,1959.4000244140625,1959.4000244140625,1959.4000244140625,0
1994-03-25,1943.300048828125,1943.300048828125,1943.300048828125,1943.300048828125,0
1994-03-28,1937.0,1937.0,1937.0,1937.0,0
1994-03-29,1935.0999755859375,1935.0999755859375,1935.0999755859375,1935.0999755859375,0
1994-03-30,1921.9000244140625,1921.9000244140625,1921.9000244140625,1921.9000244140625,0
1994-03-31,1910.0,1910.0,1910.0,1910.0,0
1994-04-01,1910.0,1910.0,1910.0,1910.0,0
1994-04-04,1910.0,1910.0,1910.0,1910.0,0
1994-04-05,1903.699951171875,1903.699951171875,1903.699951171875,1903.699951171875,0
1994-04-06,1911.4000244140625,1911.4000244140625,1911.4000244140625,1911.4000244140625,0
1994-04-07,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125,0
1994-04-08,1911.5,1911.5,1911.5,1911.5,0
1994-04-11,1914.0,1914.0,1914.0,1914.0,0
1994-04-12,1924.5,1924.5,1924.5,1924.5,0
1994-04-13,1925.5999755859375,1925.5999755859375,1925.5999755859375,1925.5999755859375,0
1994-04-14,1925.5,1925.5,1925.5,1925.5,0
1994-04-15,1931.4000244140625,1931.4000244140625,1931.4000244140625,1931.4000244140625,0
1994-04-18,1932.5999755859375,1932.5999755859375,1932.5999755859375,1932.5999755859375,0
1994-04-19,1930.5,1930.5,1930.5,1930.5,0
1994-04-20,1926.9000244140625,1926.9000244140625,1926.9000244140625,1926.9000244140625,0
1994-04-21,1927.4000244140625,1927.4000244140625,1927.4000244140625,1927.4000244140625,0
1994-04-22,1932.800048828125,1932.800048828125,1932.800048828125,1932.800048828125,0
1994-04-25,1933.199951171875,1933.199951171875,1933.199951171875,1933.199951171875,0
1994-04-26,1936.9000244140625,1936.9000244140625,1936.9000244140625,1936.9000244140625,0
1994-04-27,1939.4000244140625,1939.4000244140625,1939.4000244140625,1939.4000244140625,0
1994-04-28,1908.300048828125,1908.300048828125,1908.300048828125,1908.300048828125,0
1994-04-29,1943.0999755859375,1943.0999755859375,1943.0999755859375,1943.0999755859375,0
1994-05-02,1943.0999755859375,1943.0999755859375,1943.0999755859375,1943.0999755859375,0
1994-05-03,1945.300048828125,1945.300048828125,1945.300048828125,1945.300048828125,0
1994-05-04,1942.0999755859375,1942.0999755859375,1942.0999755859375,1942.0999755859375,0
1994-05-05,1941.699951171875,1941.699951171875,1941.699951171875,1941.699951171875,0
1994-05-06,1940.5,1940.5,1940.5,1940.5,0
1994-05-09,1933.4000244140625,1933.4000244140625,1933.4000244140625,1933.4000244140625,0
1994-05-10,1933.0,1933.0,1933.0,1933.0,0
1994-05-11,1931.0999755859375,1931.0999755859375,1931.0999755859375,1931.0999755859375,0
1994-05-12,1927.5999755859375,1927.5999755859375,1927.5999755859375,1927.5999755859375,0
1994-05-13,1923.0,1923.0,1923.0,1923.0,0
1994-05-16,1919.300048828125,1919.300048828125,1919.300048828125,1919.300048828125,0
1994-05-17,1917.0999755859375,1917.0999755859375,1917.0999755859375,1917.0999755859375,0
1994-05-18,1921.0999755859375,1921.0999755859375,1921.0999755859375,1921.0999755859375,0
1994-05-19,1920.300048828125,1920.300048828125,1920.300048828125,1920.300048828125,0
1994-05-20,1923.5,1923.5,1923.5,1923.5,0
1994-05-23,1922.5,1922.5,1922.5,1922.5,0
1994-05-24,1915.9000244140625,1915.9000244140625,1915.9000244140625,1915.9000244140625,0
1994-05-25,1902.199951171875,1902.199951171875,1902.199951171875,1902.199951171875,0
1994-05-26,1893.0,1893.0,1893.0,1893.0,0
1994-05-27,1883.800048828125,1883.800048828125,1883.800048828125,1883.800048828125,0
1994-05-30,1883.800048828125,1883.800048828125,1883.800048828125,1883.800048828125,0
1994-05-31,1877.5,1877.5,1877.5,1877.5,0
1994-06-01,1872.199951171875,1872.199951171875,1872.199951171875,1872.199951171875,0
1994-06-02,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,0
1994-06-03,1871.300048828125,1871.300048828125,1871.300048828125,1871.300048828125,0
1994-06-06,1832.800048828125,1832.800048828125,1832.800048828125,1832.800048828125,0
1994-06-07,1870.300048828125,1870.300048828125,1870.300048828125,1870.300048828125,0
1994-06-08,1864.300048828125,1864.300048828125,1864.300048828125,1864.300048828125,0
1994-06-09,1864.199951171875,1864.199951171875,1864.199951171875,1864.199951171875,0
1994-06-10,1863.199951171875,1863.199951171875,1863.199951171875,1863.199951171875,0
1994-06-13,1861.699951171875,1861.699951171875,1861.699951171875,1861.699951171875,0
1994-06-14,1859.199951171875,1859.199951171875,1859.199951171875,1859.199951171875,0
1994-06-15,1857.4000244140625,1857.4000244140625,1857.4000244140625,1857.4000244140625,0
1994-06-16,1852.300048828125,1852.300048828125,1852.300048828125,1852.300048828125,0
1994-06-17,1850.699951171875,1850.699951171875,1850.699951171875,1850.699951171875,0
1994-06-20,1835.5999755859375,1835.5999755859375,1835.5999755859375,1835.5999755859375,0
1994-06-21,1826.699951171875,1826.699951171875,1826.699951171875,1826.699951171875,0
1994-06-22,1824.5999755859375,1824.5999755859375,1824.5999755859375,1824.5999755859375,0
1994-06-23,1823.800048828125,1823.800048828125,1823.800048828125,1823.800048828125,0
1994-06-24,1803.5999755859375,1803.5999755859375,1803.5999755859375,1803.5999755859375,0
1994-06-27,1785.0,1785.0,1785.0,1785.0,0
1994-06-28,1785.0999755859375,1785.0999755859375,1785.0999755859375,1785.0999755859375,0
1994-06-29,1782.5999755859375,1782.5999755859375,1782.5999755859375,1782.5999755859375,0
